time_tag,xray_0.05-0.4nm,xray_0.1-0.8nm,xray_is_missing,x_ray_bg,euv_1175,euv_1216,euv_1335,euv_1405,euv_256,euv_284,euv_304,euv_mgii_index,euv_is_missing
2026-02-26 14:11:00+00:00,4.147808141397036e-08,8.319447033500182e-07,0,7.493759994758875e-07,9.078162838704884e-05,0.0069463360123336315,0.0002660303725861013,0.00016414768469985574,0.00014520573313347995,0.0001269209460588172,0.0006116318982094526,0.2757803499698639,0
2026-02-26 14:12:00+00:00,4.090298588721453e-08,8.290575692626589e-07,0,7.493759994758875e-07,9.002683509606868e-05,0.006947608664631844,0.0002648608642630279,0.00016614154446870089,0.00014536117669194937,0.00012700316437985748,0.0006117027951404452,0.27577853202819824,0
2026-02-26 14:13:00+00:00,4.1835466646489294e-08,8.307181360578397e-07,0,7.493759994758875e-07,8.91100280568935e-05,0.006946026347577572,0.00026431423611938953,0.00016357601271010935,0.0001456250756746158,0.00012655483442358673,0.0006114501738920808,0.2757681608200073,0
2026-02-26 14:14:00+00:00,3.956908045665841e-08,8.216543392336462e-07,0,7.493759994758875e-07,8.910600445233285e-05,0.006947625894099474,0.00026397680630907416,0.0001679364067967981,0.000145238998811692,0.0001265056198462844,0.0006110506365075707,0.2757708728313446,0
2026-02-26 14:15:00+00:00,4.123565844338373e-08,8.199731951208378e-07,0,7.493759994758875e-07,9.118631714954972e-05,0.006948215886950493,0.00026518545928411186,0.00016724085435271263,0.00014510253095068038,0.00012639685883186758,0.000610983232036233,0.2757743000984192,0
2026-02-26 14:16:00+00:00,3.937338988180272e-08,8.19353999759187e-07,0,7.493759994758875e-07,9.132418199442327e-05,0.006950552575290203,0.0002648778026923537,0.0001648486650083214,0.0001451695861760527,0.00012684197281487286,0.000611642433796078,0.2757861614227295,0
2026-02-26 14:17:00+00:00,4.166887279666298e-08,8.27345616016828e-07,0,7.493759994758875e-07,9.159374167211354e-05,0.006949877366423607,0.00026522885309532285,0.00016524040256626904,0.00014483857376035303,0.00012719829101115465,0.0006128458771854639,0.2757793664932251,0
2026-02-26 14:18:00+00:00,4.137215370292324e-08,8.316118282891694e-07,0,7.493759994758875e-07,8.992483344627544e-05,0.006949175614863634,0.0002649967500474304,0.0001649325422476977,0.0001447096437914297,0.00012717131176032126,0.0006124546052888036,0.275796502828598,0
2026-02-26 14:19:00+00:00,4.2934516386594623e-08,8.366114911950717e-07,0,7.493759994758875e-07,9.03207910596393e-05,0.006945714354515076,0.0002646271022967994,0.0001672115467954427,0.0001448953989893198,0.00012757204240188003,0.0006130189867690206,0.275776207447052,0
2026-02-26 14:20:00+00:00,4.3229274382383664e-08,8.353823091056256e-07,0,7.493759994758875e-07,8.934462675824761e-05,0.006946976762264967,0.00026415640604682267,0.0001696960534900427,0.00014499996905215085,0.00012709292059298605,0.000611997558735311,0.27574384212493896,0
2026-02-26 14:21:00+00:00,4.138486175975231e-08,8.213095838982554e-07,0,7.493759994758875e-07,8.825079567031935e-05,0.006942152976989746,0.0002649191883392632,0.00016797526041045785,0.00014475896023213863,0.00012697344936896116,0.0006112329429015517,0.275732159614563,0
2026-02-26 14:22:00+00:00,4.283372945224073e-08,8.083505349532061e-07,0,7.493759994758875e-07,8.949029870564118e-05,0.006941067986190319,0.0002653795527294278,0.00016775706899352372,0.00014485054998658597,0.00012684581452049315,0.0006113775307312608,0.2757459282875061,0
2026-02-26 14:23:00+00:00,4.209620385609014e-08,7.982141596585279e-07,0,7.493759994758875e-07,8.9613015006762e-05,0.006941491737961769,0.00026513892225921154,0.00016748203779570758,0.0001448700058972463,0.00012696857447735965,0.0006113637937232852,0.27573174238204956,0
2026-02-26 14:24:00+00:00,4.177721990572536e-08,8.00573332071508e-07,0,7.493759994758875e-07,8.923291898099706e-05,0.006938987411558628,0.0002642699400894344,0.0001674157101660967,0.00014507614832837135,0.00012708385474979877,0.0006110257236286998,0.27568840980529785,0
2026-02-26 14:25:00+00:00,4.2669338284895275e-08,8.000711773092917e-07,0,7.493759994758875e-07,8.828054706100374e-05,0.006940043531358242,0.0002633771509863436,0.00016656221123412251,0.0001449096016585827,0.00012728966248687357,0.0006109446985647082,0.27569860219955444,0
2026-02-26 14:26:00+00:00,4.284913401875201e-08,7.975713174346311e-07,0,7.493759994758875e-07,8.808448910713196e-05,0.00694133248180151,0.00026495096972212195,0.00016816589049994946,0.00014517433010041714,0.00012732813775073737,0.0006108018569648266,0.27569645643234253,0
2026-02-26 14:27:00+00:00,4.20927754873901e-08,7.974048799042066e-07,0,7.493759994758875e-07,8.858143701218069e-05,0.006940806284546852,0.0002646528300829232,0.00016936197062022984,0.00014479761011898518,0.00012671289732679725,0.0006102565675973892,0.2757262587547302,0
2026-02-26 14:28:00+00:00,4.3825544082665147e-08,7.976616416272009e-07,0,7.493759994758875e-07,9.001248690765351e-05,0.00694023072719574,0.00026455457555130124,0.00016632732877042145,0.00014490897592622787,0.00012676254846155643,0.0006104046478867531,0.27573174238204956,0
2026-02-26 14:29:00+00:00,4.1535042072382566e-08,8.028720799302391e-07,0,7.493759994758875e-07,8.892441110219806e-05,0.006937849335372448,0.0002640071325004101,0.00016827479703351855,0.00014495027426164597,0.00012642702495213598,0.0006101528415456414,0.27574825286865234,0
2026-02-26 14:30:00+00:00,4.388996188708916e-08,8.114830620797875e-07,0,7.493759994758875e-07,8.993803930934519e-05,0.006941164843738079,0.0002642558538354933,0.00016641325782984495,0.00014434210606850684,0.00012641941430047154,0.0006106916116550565,0.27575236558914185,0
2026-02-26 14:31:00+00:00,4.1019632135430584e-08,8.096387205114297e-07,0,7.493759994758875e-07,8.805379911791533e-05,0.006942711770534515,0.0002655140997376293,0.00016617318033240736,0.00014394422760233283,0.00012641734792850912,0.0006104140193201602,0.2757508158683777,0
2026-02-26 14:32:00+00:00,3.9054867784216185e-08,8.02927672793885e-07,0,7.493759994758875e-07,8.93853502930142e-05,0.006945488043129444,0.0002641090832185,0.0001669502235017717,0.00014460671809501946,0.00012701463128905743,0.0006098812445998192,0.2757726311683655,0
2026-02-26 14:33:00+00:00,4.0936456002782506e-08,8.087473020168545e-07,0,7.493759994758875e-07,8.94628610694781e-05,0.006947937421500683,0.00026559599791653454,0.00016724629676900804,0.00014437283971346915,0.0001268418855033815,0.0006098771118558943,0.27577126026153564,0
2026-02-26 14:34:00+00:00,4.0878731510929356e-08,8.153986641445954e-07,0,7.493759994758875e-07,8.983673615148291e-05,0.006941394880414009,0.00026574995717965066,0.00017004372784867883,0.00014409309369511902,0.00012670914293266833,0.0006098092999309301,0.2757408022880554,0
2026-02-26 14:35:00+00:00,4.3967009588641304e-08,8.245007165896823e-07,0,7.493759994758875e-07,9.019876597449183e-05,0.006939134560525417,0.0002659923047758639,0.0001692742225714028,0.0001438893668819219,0.00012641362263821065,0.0006095495773479342,0.2757633328437805,0
2026-02-26 14:36:00+00:00,4.4619643091436956e-08,8.269189493148588e-07,0,7.493759994758875e-07,8.995081589091569e-05,0.006943181157112122,0.00026518874801695347,0.00016463204519823194,0.00014389437274076045,0.00012661993969231844,0.0006099899183027446,0.27580952644348145,0
2026-02-26 14:37:00+00:00,4.549047716295718e-08,8.626223575447511e-07,0,7.493759994758875e-07,9.118736488744617e-05,0.00694691389799118,0.00026497739600017667,0.0001678297994658351,0.00014397034829016775,0.00012661717482842505,0.0006096751312725246,0.2757844924926758,0
2026-02-26 14:38:00+00:00,4.3113050907095385e-08,8.765770189711475e-07,0,7.493759994758875e-07,9.210531425196677e-05,0.0069480640813708305,0.0002645107451826334,0.0001675556122791022,0.00014341535279527307,0.000126677070511505,0.0006097073201090097,0.275770366191864,0
2026-02-26 14:39:00+00:00,4.673801967669533e-08,8.803394848655444e-07,0,7.493759994758875e-07,9.383556607645005e-05,0.006945151370018721,0.0002648344379849732,0.00016623607371002436,0.00014379146159626544,0.00012623067595995963,0.0006100708851590753,0.27578288316726685,0
2026-02-26 14:40:00+00:00,4.4933482712394834e-08,8.706613243703032e-07,0,7.493759994758875e-07,9.188028343487531e-05,0.006947027985006571,0.0002639686572365463,0.00016627789591439068,0.00014395405014511198,0.00012646772665902972,0.0006102575571276248,0.2758339047431946,0
2026-02-26 14:41:00+00:00,4.487452898160882e-08,8.611016255599679e-07,0,7.493759994758875e-07,9.212295117322356e-05,0.006952193565666676,0.0002644549822434783,0.00016505070379935205,0.00014377242769114673,0.00012670556316152215,0.000610523100476712,0.2758522033691406,0
2026-02-26 14:42:00+00:00,4.622065219450633e-08,8.559348998460337e-07,0,7.493759994758875e-07,9.309944289270788e-05,0.006945299915969372,0.0002644836204126477,0.0001694317616056651,0.00014398343046195805,0.0001263424492208287,0.0006099761230871081,0.27581197023391724,0
2026-02-26 14:43:00+00:00,4.671575482007029e-08,8.507456072948116e-07,0,7.493759994758875e-07,9.154192957794294e-05,0.006944629829376936,0.00026452780002728105,0.0001684223534539342,0.00014371683937497437,0.00012653524754568934,0.0006103360210545361,0.27580058574676514,0
2026-02-26 14:44:00+00:00,4.667440833827641e-08,8.456252658106678e-07,0,7.493759994758875e-07,9.216243051923811e-05,0.006943718064576387,0.0002645358326844871,0.00016783321916591376,0.00014362603542394936,0.00012676141341216862,0.0006095868302509189,0.275775671005249,0
2026-02-26 14:45:00+00:00,4.8019796139442406e-08,8.405747848883038e-07,0,7.493759994758875e-07,9.277432400267571e-05,0.006949025206267834,0.0002645043714437634,0.00016407761722803116,0.00014392650336958468,0.0001268263004021719,0.0006105188513174653,0.27579250931739807,0
2026-02-26 14:46:00+00:00,4.587915469755899e-08,8.396742714467109e-07,0,7.493759994758875e-07,9.17777288123034e-05,0.006952076684683561,0.0002653920673765242,0.00016223211423493922,0.0001442287175450474,0.00012639188207685947,0.0006102106999605894,0.27581897377967834,0
2026-02-26 14:47:00+00:00,4.9585093364612476e-08,8.454249496026023e-07,0,7.493759994758875e-07,9.052803216036409e-05,0.0069503989070653915,0.0002644921187311411,0.00016466889064759016,0.00014429542352445424,0.00012624241935554892,0.0006110385293141007,0.2758089005947113,0
2026-02-26 14:48:00+00:00,4.3004348526665126e-08,8.531976618542103e-07,0,7.493759994758875e-07,9.109426173381507e-05,0.0069535947404801846,0.00026440818328410387,0.00016500755737069994,0.0001440370688214898,0.00012635445455089211,0.0006113446434028447,0.2757744789123535,0
2026-02-26 14:49:00+00:00,4.09829112868465e-08,8.612352075942908e-07,0,7.493759994758875e-07,9.282774408347905e-05,0.0069550564512610435,0.00026461223023943603,0.00016530555149074644,0.00014371960423886776,0.00012645297101698816,0.0006110552349127829,0.2757526636123657,0
2026-02-26 14:50:00+00:00,4.268445863431225e-08,8.699166755832266e-07,0,7.493759994758875e-07,9.271859016735107e-05,0.006950653623789549,0.0002652401162777096,0.0001664433948462829,0.00014368005213327706,0.00012642412912100554,0.0006110144313424826,0.27580928802490234,0
2026-02-26 14:51:00+00:00,4.1871594191889017e-08,8.816033982839144e-07,0,7.493759994758875e-07,9.081512689590454e-05,0.00695403479039669,0.00026567792519927025,0.00016579417570028454,0.00014309163088910282,0.0001268303458346054,0.0006111402180977166,0.2758151590824127,0
2026-02-26 14:52:00+00:00,4.472406445188426e-08,9.009917221192154e-07,0,7.493759994758875e-07,9.066901111509651e-05,0.006952970288693905,0.00026503100525587797,0.00016577186761423945,0.000143194425618276,0.0001267213374376297,0.0006109423702582717,0.2757622003555298,0
2026-02-26 14:53:00+00:00,4.777761475338593e-08,9.329227736998291e-07,0,7.493759994758875e-07,9.10306116566062e-05,0.006948886439204216,0.0002646028297021985,0.000166209734743461,0.00014340062625706196,0.00012679380597546697,0.0006110408576205373,0.27575188875198364,0
2026-02-26 14:54:00+00:00,5.150140580667539e-08,9.982060191759956e-07,0,7.493759994758875e-07,9.049457003129646e-05,0.006947091780602932,0.00026530580362305045,0.00016558481729589403,0.0001434821169823408,0.00012659220374189317,0.0006103419000282884,0.2757432460784912,0
2026-02-26 14:55:00+00:00,5.189376039993476e-08,1.030996827466879e-06,0,7.493759994758875e-07,8.81942905834876e-05,0.006944768130779266,0.00026435809559188783,0.00016700031119398773,0.00014385938993655145,0.00012631382560357451,0.0006104437634348869,0.27575093507766724,0
2026-02-26 14:56:00+00:00,5.102219446939671e-08,1.0327149766453658e-06,0,7.493759994758875e-07,8.881594840204343e-05,0.006946626119315624,0.0002634525881148875,0.00016750217764638364,0.0001440109044779092,0.00012627446267288178,0.000610000395681709,0.27580320835113525,0
2026-02-26 14:57:00+00:00,5.4746717381704e-08,1.0471482028151513e-06,0,7.493759994758875e-07,8.757441537454724e-05,0.006942749954760075,0.00026410078862681985,0.00016464879445265979,0.000143545214086771,0.00012638448970392346,0.0006096174474805593,0.27576974034309387,0
2026-02-26 14:58:00+00:00,6.070948188607872e-08,1.0863924444493023e-06,0,7.493759994758875e-07,8.791386062512174e-05,0.006947206798940897,0.00026469482691027224,0.00016676625818945467,0.00014325125084724277,0.0001262640580534935,0.0006100292084738612,0.27573657035827637,0
2026-02-26 14:59:00+00:00,6.613628755758327e-08,1.1504944268381223e-06,0,7.493759994758875e-07,8.858037472236902e-05,0.006946594920009375,0.00026404313393868506,0.00016642520495224744,0.00014367207768373191,0.00012604407675098628,0.0006103899795562029,0.275722861289978,0
2026-02-26 15:00:00+00:00,7.01758651189266e-08,1.2008287058051792e-06,0,7.493759994758875e-07,8.837295899866149e-05,0.006948736496269703,0.0002647580113261938,0.0001644724397920072,0.00014399901556316763,0.00012589441030286252,0.0006113435374572873,0.2757141590118408,0
2026-02-26 15:01:00+00:00,7.092977938327749e-08,1.217168119183043e-06,0,7.493759994758875e-07,8.813610475044698e-05,0.006945319473743439,0.00026518787490203977,0.00016546079132240266,0.0001433431461919099,0.00012638416956178844,0.0006108075613155961,0.2757115066051483,0
2026-02-26 15:02:00+00:00,7.223675879686198e-08,1.229883082487504e-06,0,7.493759994758875e-07,8.96673445822671e-05,0.006947110407054424,0.00026577134849503636,0.00016529888671357185,0.00014366347750183195,0.00012641058128792793,0.0006114174611866474,0.27572858333587646,0
2026-02-26 15:03:00+00:00,7.041191452117346e-08,1.2289464166315156e-06,0,7.493759994758875e-07,9.040698932949454e-05,0.006948759779334068,0.00026561898994259536,0.00016796452109701931,0.0001434976584278047,0.00012633763253688812,0.0006114941206760705,0.275759220123291,0
2026-02-26 15:04:00+00:00,6.627006854387218e-08,1.2240137721164501e-06,0,7.493759994758875e-07,8.922973938751966e-05,0.006943425163626671,0.0002648020163178444,0.00016961139044724405,0.00014378310879692435,0.00012629813863895833,0.0006118006422184408,0.27573397755622864,0
2026-02-26 15:05:00+00:00,6.785543149590012e-08,1.2534304687505937e-06,0,7.493759994758875e-07,9.002214937936515e-05,0.006945088040083647,0.0002664024359546602,0.00016788687207736075,0.00014354626182466745,0.00012634569429792464,0.0006113230483606458,0.2757248878479004,0
2026-02-26 15:06:00+00:00,7.185513339891259e-08,1.3174267223803326e-06,0,7.493759994758875e-07,8.792700828053057e-05,0.006946411915123463,0.00026594792143441737,0.00016938551561906934,0.0001440603518858552,0.00012674863683059812,0.0006119025638327003,0.27575334906578064,0
2026-02-26 15:07:00+00:00,8.433985954070522e-08,1.4334463003251585e-06,0,7.493759994758875e-07,8.853274630382657e-05,0.006948959082365036,0.00026589841581881046,0.0001712127705104649,0.00014399635256268084,0.00012622005306184292,0.0006117071025073528,0.27576756477355957,0
2026-02-26 15:08:00+00:00,9.119521848788281e-08,1.4939269021851942e-06,0,7.493759994758875e-07,8.929702744353563e-05,0.006948750466108322,0.0002657914301380515,0.00016772770322859287,0.0001438796753063798,0.00012645905371755362,0.0006115196738392115,0.27575868368148804,0
2026-02-26 15:09:00+00:00,1.0171444131401586e-07,1.5729416418253095e-06,0,7.493759994758875e-07,8.827979036141187e-05,0.006949944421648979,0.00026462378446012735,0.0001673881197348237,0.0001437886676285416,0.000126713392091915,0.0006105082575231791,0.27575334906578064,0
2026-02-26 15:10:00+00:00,1.0870603261992073e-07,1.6349977158824913e-06,0,7.493759994758875e-07,8.893970516510308e-05,0.006950920447707176,0.0002658712328411639,0.0001668921613600105,0.0001439593470422551,0.0001266679319087416,0.0006106436485424638,0.27576786279678345,0
2026-02-26 15:11:00+00:00,1.0282131057692823e-07,1.6354534864149173e-06,0,7.493759994758875e-07,8.96649289643392e-05,0.006949855946004391,0.0002655943972058594,0.00017004599794745445,0.0001439759216737002,0.00012637261534109712,0.0006110315443947911,0.27575719356536865,0
2026-02-26 15:12:00+00:00,9.259905908720611e-08,1.5806892861292e-06,0,7.493759994758875e-07,8.862518006935716e-05,0.0069448500871658325,0.0002642791951075196,0.00016706468886695802,0.00014426041161641479,0.00012675343896262348,0.000610356975812465,0.27573007345199585,0
2026-02-26 15:13:00+00:00,8.64755804741435e-08,1.5149250884860521e-06,0,7.493759994758875e-07,8.948244067141786e-05,0.0069422535598278046,0.0002656607539393008,0.0001671385543886572,0.0001443462970200926,0.00012679486826527864,0.0006104195490479469,0.275727242231369,0
2026-02-26 15:14:00+00:00,7.801308044008692e-08,1.4439942788158078e-06,0,7.493759994758875e-07,8.956724923336878e-05,0.006944369524717331,0.0002663907944224775,0.00016636945656500757,0.0001441345375496894,0.00012659815547522157,0.0006107916124165058,0.2757764458656311,0
2026-02-26 15:15:00+00:00,7.095614051877419e-08,1.369065557810245e-06,0,7.493759994758875e-07,8.887298463378102e-05,0.006945671513676643,0.00026543118292465806,0.00016714338562451303,0.00014445616398006678,0.00012648709525819868,0.0006109289824962616,0.2757686972618103,0
2026-02-26 15:16:00+00:00,6.642244443355594e-08,1.3179377447158913e-06,0,7.493759994758875e-07,8.869951852830127e-05,0.006944827735424042,0.0002658860175870359,0.0001687504118308425,0.00014392516459338367,0.00012650081771425903,0.0006096962606534362,0.2757679224014282,0
2026-02-26 15:17:00+00:00,6.342686020843757e-08,1.2805708138330374e-06,0,7.493759994758875e-07,9.012402733787894e-05,0.006943435873836279,0.00026616218383423984,0.00016856308502610773,0.0001442677021259442,0.00012701039668172598,0.0006099933525547385,0.27574437856674194,0
2026-02-26 15:18:00+00:00,6.324902557253154e-08,1.2496121826188755e-06,0,7.493759994758875e-07,9.141531336354092e-05,0.0069460393860936165,0.00026610944769345224,0.0001668620971031487,0.00014443113468587399,0.00012648933625314385,0.0006100806058384478,0.27575618028640747,0
2026-02-26 15:19:00+00:00,6.182022360690098e-08,1.2233259667482344e-06,0,7.493759994758875e-07,9.097627480514348e-05,0.00694536417722702,0.0002661366597749293,0.0001687824260443449,0.00014433637261390686,0.00012664416863117367,0.0006109055830165744,0.27572131156921387,0
2026-02-26 15:20:00+00:00,6.195547541665292e-08,1.2016200798825594e-06,0,7.493759994758875e-07,9.084596968023106e-05,0.006946374662220478,0.00026617138064466417,0.00016881347983144224,0.00014430179726332426,0.0001268321939278394,0.00061029102653265,0.27571409940719604,0
2026-02-26 15:21:00+00:00,6.160251331266409e-08,1.1935825341424788e-06,0,7.493759994758875e-07,8.941307896748185e-05,0.0069462028332054615,0.00026639061979949474,0.00016938138287514448,0.0001442151260562241,0.00012712361058220267,0.0006104436470195651,0.2757076025009155,0
2026-02-26 15:22:00+00:00,6.722400769376691e-08,1.2336644203969627e-06,0,7.493759994758875e-07,9.11056122276932e-05,0.006944555323570967,0.0002668144879862666,0.00017139804549515247,0.00014439996448345482,0.0001271852815989405,0.0006106460932642221,0.27567803859710693,0
2026-02-26 15:23:00+00:00,7.299131965510242e-08,1.3148559219189337e-06,0,7.493759994758875e-07,8.971178613137454e-05,0.006949066184461117,0.0002674412098713219,0.00017224409384652972,0.00014468426525127143,0.00012684339890256524,0.0006114075658842921,0.2757088541984558,0
2026-02-26 15:24:00+00:00,8.200442636052685e-08,1.4127449503575917e-06,0,7.493759994758875e-07,9.00062223081477e-05,0.006949754897505045,0.00026768629322759807,0.0001698126143310219,0.00014435371849685907,0.00012679159408435225,0.0006117097800597548,0.2757530212402344,0
2026-02-26 15:25:00+00:00,9.064524419954978e-08,1.4923357412044425e-06,0,7.493759994758875e-07,9.085107012651861e-05,0.006952399387955666,0.0002663908526301384,0.000169996521435678,0.0001439041516277939,0.000126718106912449,0.0006122144404798746,0.2757517397403717,0
2026-02-26 15:26:00+00:00,9.24671397228849e-08,1.5221019111777423e-06,0,7.493759994758875e-07,9.070226224139333e-05,0.006953063420951366,0.0002659643942024559,0.00016867088561411947,0.00014391506556421518,0.00012669694842770696,0.0006123995408415794,0.2756970524787903,0
2026-02-26 15:27:00+00:00,8.697746523012029e-08,1.4969851918067434e-06,0,7.493759994758875e-07,9.089112427318469e-05,0.006955021061003208,0.0002658642770256847,0.00016874622087925673,0.00014385698887053877,0.00012606715608853847,0.000611833413131535,0.2757262885570526,0
2026-02-26 15:28:00+00:00,7.923097200546181e-08,1.462485670344904e-06,0,7.493759994758875e-07,8.895133942132816e-05,0.006951016373932362,0.0002674037532415241,0.00017076212679967284,0.00014433689648285508,0.00012683385284617543,0.0006127385422587395,0.2757794260978699,0
2026-02-26 15:29:00+00:00,7.730435669373037e-08,1.4225350923879887e-06,0,7.493759994758875e-07,8.881634857971221e-05,0.0069594914093613625,0.00026792404241859913,0.00016918726032599807,0.00014397435006685555,0.00012664144742302597,0.000613151874858886,0.2758024334907532,0
2026-02-26 15:30:00+00:00,7.213244401782504e-08,1.3752837730862666e-06,0,7.493759994758875e-07,8.960836566984653e-05,0.006959655322134495,0.00026730349054560065,0.00016741323634050786,0.00014404350076802075,0.0001266367471544072,0.0006130411056801677,0.2757740020751953,0
2026-02-26 15:31:00+00:00,6.644414440870605e-08,1.3239877034720848e-06,0,7.493759994758875e-07,8.98922880878672e-05,0.006957502104341984,0.00026696993154473603,0.00016876946028787643,0.0001445835514459759,0.0001265783212147653,0.0006117331795394421,0.27579450607299805,0
2026-02-26 15:32:00+00:00,6.476020786294612e-08,1.27418923057121e-06,0,7.493759994758875e-07,8.868947043083608e-05,0.006952919997274876,0.00026716687716543674,0.00016585952835157514,0.00014461393584497273,0.00012663475354202092,0.0006103147752583027,0.2757619619369507,0
2026-02-26 15:33:00+00:00,6.192805557247993e-08,1.2234801261001849e-06,0,7.493759994758875e-07,8.890009485185146e-05,0.006950699724256992,0.00026663060998544097,0.0001670101482886821,0.00014418232603929937,0.00012663821689784527,0.0006095744320191443,0.2757608890533447,0
2026-02-26 15:34:00+00:00,6.05804615361194e-08,1.1753407989090192e-06,0,7.493759994758875e-07,8.924822031985968e-05,0.006947612389922142,0.00026643965975381434,0.0001673312217462808,0.0001440286432625726,0.00012674530444201082,0.0006098256562836468,0.27575814723968506,0
2026-02-26 15:35:00+00:00,5.9210361058603667e-08,1.1348191719662282e-06,0,7.493759994758875e-07,8.925428846850991e-05,0.006945704575628042,0.00026544826687313616,0.00016645551659166813,0.000144104371429421,0.0001268190681003034,0.0006098074372857809,0.27575942873954773,0
2026-02-26 15:36:00+00:00,5.661400948042683e-08,1.1023167871826445e-06,0,7.493759994758875e-07,8.92498210305348e-05,0.006948240101337433,0.00026616035029292107,0.00016684876754879951,0.0001441230851924047,0.0001269578206120059,0.0006110623362474144,0.27576887607574463,0
2026-02-26 15:37:00+00:00,5.6354952704396055e-08,1.0734952411439735e-06,0,7.493759994758875e-07,8.764519589021802e-05,0.006948814261704683,0.00026717130094766617,0.0001665459421928972,0.0001440925116185099,0.00012687579146586359,0.0006117427255958319,0.2757754325866699,0
2026-02-26 15:38:00+00:00,5.7388955809756226e-08,1.0500891676201718e-06,0,7.493759994758875e-07,8.713106217328459e-05,0.006947990041226149,0.000265910173766315,0.00016666375449858606,0.00014371622819453478,0.00012685373076237738,0.0006110229296609759,0.27578359842300415,0
2026-02-26 15:39:00+00:00,5.455385831965032e-08,1.0264915317748091e-06,0,7.493759994758875e-07,8.789448474999517e-05,0.006946560926735401,0.0002660260652191937,0.0001675087696639821,0.0001444649533368647,0.00012726985733024776,0.0006104932399466634,0.2758024334907532,0
2026-02-26 15:40:00+00:00,5.560153581996019e-08,1.0079186267830664e-06,0,7.493759994758875e-07,8.875292405718938e-05,0.0069472044706344604,0.00026471319142729044,0.00016607038560323417,0.0001441098575014621,0.00012745766434818506,0.0006101600592955947,0.27581363916397095,0
2026-02-26 15:41:00+00:00,5.3719219295089715e-08,9.957291240425548e-07,0,7.493759994758875e-07,8.883720147423446e-05,0.006947597023099661,0.00026570213958621025,0.00016425130888819695,0.0001441868080291897,0.00012748761218972504,0.0006100600585341454,0.27580034732818604,0
2026-02-26 15:42:00+00:00,5.688526272251693e-08,9.793052413442638e-07,0,7.493759994758875e-07,8.860908565111458e-05,0.006949948146939278,0.00026506130234338343,0.00016566994599997997,0.0001444439694751054,0.00012729749141726643,0.0006108055240474641,0.27582716941833496,0
2026-02-26 15:43:00+00:00,5.6608605802921375e-08,9.686706334832706e-07,0,7.493759994758875e-07,8.819912181934342e-05,0.0069547854363918304,0.0002660183818079531,0.0001646418240852654,0.00014459178782999516,0.00012685111141763628,0.000611359195318073,0.27582383155822754,0
